,m318,m260,m1198,m527,m858,m2762,m50,m593,m2028,m2858,m1196,m2571,m1197,m1193,m912,m608,m1617,m110,m1221,m750,m296,m541,m1136,m908,m1213,m1240,m1,m904,m919,m2396,m457,m589,m1214,m1210,m2997,m3114,m1270,m1259,m1225,m1304,m1704,m1252,m1291,m3578,m1200,m356,m923,m913,m1148,m1036,m2804,m1247,m1234,m2324,m1610,m1207,m1387,m1097,m1265,m2918,m1250,m1278,m1219,m1307,m2716,m1208,m1358,m111,m924,m1233,m1242,m969,m1230,m1961,m1222,m3147,m2692,m150,m1204,m2791,m3471,m3897,m1089,m1276,m903,m2959,m1288,m480,m1394,m745,m2000,m1580,m1090,m1294,m2355,m2599,m47,m32,m910,m2019
m1196,0.784113120071495,0.9096549906224756,0.8494548076591855,0.7604672362175748,0.769554444566303,0.7709334077943655,0.785086356632955,0.738426384404909,0.7477562753655073,0.7037754802751082,,0.7778288180215926,0.7643973992727533,0.7001620420883586,0.7187003584719858,0.6811994389807828,0.7182096192145279,0.7488147618310668,0.7554386057723677,0.7366231527297569,0.7341643557698173,0.7377993129782926,0.7450852375037171,0.7409141488991493,0.7302256573133253,0.7419281101503866,0.7385261273396598,0.7459762798634949,0.7094037156113409,0.6442156878846363,0.7388116846275453,0.7217351786838695,0.7244028888723336,0.854826640790022,0.6742943789470461,0.7333832821620898,0.7185869796984671,0.7130872862776682,0.7078665039197652,0.6915725167908602,0.7114486008213847,0.6766757672599847,0.7787244008953409,0.7039207064160335,0.7400320072999383,0.6755181930041783,0.7139448994608567,0.7318262427079776,0.7839655160353602,0.7543472526537269,0.6980829893712548,0.6632614218793225,0.7491037917652142,0.7021032244194909,0.7075451737223892,0.6965721091208174,0.7034347017184934,0.6687161982736394,0.6527623187281321,0.7207294118425209,0.7591925717824333,0.7170205181203717,0.6841149322183796,0.6504484101636214,0.7274539187409556,0.7065531630540115,0.6775815239687218,0.6607374377519852,0.6297025708777029,0.7023143713120737,0.7457763113227509,0.6736318568011177,0.6110134922213252,0.6935702576468723,0.7144131640838659,0.706412094495026,0.7195605909762092,0.6734916985242365,0.7183096336486035,0.692580801818042,0.6987368545203043,0.7204984149868435,0.700960302495718,0.6971282952490991,0.7135712852984646,0.7023047201037369,0.6684415624605474,0.633047882616751,0.6452657363001818,0.807948999092185,0.6586329388337088,0.5929067389942948,0.719209049786283,0.6739710972801065,0.6681828639789897,0.6097012439411323,0.7204386665486716,0.6775165772609248,0.6864030441436814,0.7488826065430232
m2571,0.7755430534768081,0.7927162698540439,0.782240682727219,0.721524848815038,0.708533942909252,0.7814734543305177,0.7702901014717806,0.7316213960049194,0.7411419120372642,0.7248517877447673,0.7778288180215926,,0.7459143414047921,0.7034268957838719,0.6689072098777293,0.6575957817356017,0.6901197676930532,0.7531123099334148,0.6844585443627551,0.6934292167809628,0.7236094327326112,0.7459309569254053,0.7463265095278921,0.654858845122653,0.695860902667444,0.7445507879267959,0.7144337960608209,0.634742897600733,0.6323240280053435,0.6688485562818053,0.6989357354745411,0.7509077452025765,0.7108791910268768,0.7232806488626636,0.6435461092119611,0.7222548619512427,0.6761235482074742,0.6813874364265597,0.6634472034882716,0.6646338621968975,0.7140539890266191,0.6315082949826203,0.7379180616706907,0.7509654237529793,0.743939165969866,0.6889780743765128,0.6440983012261975,0.6520820276993384,0.7637712384977735,0.7224126309271316,0.679619610256042,0.6451965925731376,0.6872332825171499,0.6892291887598213,0.6940466821860479,0.6423110694733722,0.6406632368243177,0.6205273722932123,0.6810451496459743,0.731194701894758,0.6929211614105328,0.6912432770703812,0.6371964424254052,0.6577969714436546,0.6829814585904149,0.6912693386879456,0.6715677690360615,0.6463877579794028,0.6204617805895852,0.6797965837479887,0.6977749953698744,0.5836347988397073,0.55190981437624,0.6647232926051394,0.6895366546764372,0.7120032069204127,0.7485411405846102,0.6946561321396213,0.6692000031758335,0.6464270186700068,0.6904911732064257,0.6998683141104443,0.6919123125566017,0.6655592734925322,0.6293272382921694,0.7289409985252522,0.6505244229855308,0.6258031549375348,0.6653969709970485,0.7886121269319895,0.6753997739286417,0.6224543740084373,0.6899934260597571,0.6358624594789511,0.6407466188604658,0.579576158630567,0.7066642242403188,0.7084049653263608,0.5975422737372615,0.7562481918043128
m1197,0.7971235228837639,0.7764655679100056,0.7899476120643163,0.7529936616817873,0.7349545670415173,0.7415596878884159,0.7837868477004992,0.7181230717733387,0.7196141876980281,0.7011175473961209,0.7643973992727533,0.7459143414047921,,0.7159988629703765,0.7345176528949645,0.6816495804592779,0.708727881394226,0.7203356922207351,0.6940372124817746,0.7423617629320274,0.7049561313826602,0.7008657425499,0.7886965029840948,0.7349647945057401,0.6914271566701824,0.6884119779219507,0.7274446146125909,0.723680022291419,0.7161615641035659,0.6900836867379941,0.7038736499244062,0.6676387324825712,0.6824379350477168,0.6987862879198032,0.6721997952248093,0.7173086925061073,0.6948752288430422,0.7075301578783114,0.7071823533844571,0.7031851937678125,0.7077512118095176,0.6944890761036571,0.7340576892501129,0.6779930171015819,0.6842014059233006,0.6618456809149355,0.6990418496180728,0.7426676481128025,0.7937238705732067,0.6925869374589586,0.73530717473423,0.6881301666057664,0.7552510716641786,0.7276087392180534,0.6774458653073228,0.757701276043521,0.6222953461399329,0.6346287998215245,0.6670424363685445,0.7535640095931346,0.7326401834682958,0.7401145196805267,0.6622058295947232,0.6884227997428787,0.688923939955067,0.6943757430090883,0.6666888971007663,0.648761499791328,0.5774660677989688,0.6846062727501787,0.739877000250599,0.6900293745510666,0.6211527975223788,0.6825971587319343,0.6971966672224359,0.7179337924173284,0.7276448290682873,0.6905256882888625,0.694892075920439,0.656933955100498,0.6413893340477113,0.6906945500993397,0.6855132320544621,0.6970819267243401,0.6906652195216967,0.699253410775425,0.6901880480616925,0.5786824128669551,0.6724376399061387,0.8115338821080817,0.6313067542525145,0.6012795533505486,0.7022601253258576,0.6457170529718097,0.6631437368404128,0.6010547385752136,0.6562077463444187,0.6839553499414106,0.7090210476734953,0.7614100665881
m1193,0.8159065747256202,0.747522667738838,0.7664975333299229,0.7959478448599999,0.8237616325034023,0.7428273544569635,0.8136202709635272,0.7922036721437495,0.7479822526881195,0.7758284627158726,0.7001620420883586,0.7034268957838719,0.7159988629703765,,0.7770024890629429,0.77562987979341,0.7600861151315602,0.6844699978803181,0.8117635780192892,0.7846475123052647,0.760208429393834,0.7459980206051959,0.7562173775768248,0.7895221656639215,0.7908163846306073,0.6735324144806132,0.6697697496488545,0.8158408251660559,0.7068378106912401,0.6677529731472484,0.6692624402316015,0.6191061659399878,0.7021768157480849,0.6301533056113698,0.7341770918871557,0.6976696990856539,0.6250692133655451,0.7124762155354734,0.7409289092642241,0.7751422548054034,0.7104075350505272,0.7635091964160997,0.6488838805364097,0.6330678430320045,0.6746934989408322,0.6512325459789188,0.7610417287699638,0.7670975716389017,0.7649075994665029,0.6437301346910214,0.7062203170690091,0.7642729733303492,0.7933937413797776,0.7568144599088289,0.6838810537395505,0.8228543805290973,0.7062562623185734,0.6521184508807014,0.648501166270922,0.6715096254413746,0.8081987723205535,0.7372901998740081,0.7604675341955658,0.6511179453739933,0.6071036937518345,0.7686782252617658,0.7986093217403047,0.7730440883503966,0.6755487763003409,0.7654516560952098,0.7471219199571024,0.7323015284264695,0.6962016438360599,0.7216268717162437,0.7505081707921359,0.6841083418725377,0.7301758067999713,0.6700652792236078,0.7719490843844171,0.6525303641398019,0.7062956181715613,0.7210529453972407,0.7418670233850467,0.8023570468881579,0.7461426737952039,0.706440510868917,0.7249562042459254,0.5369791667291808,0.6917413458097638,0.8154584583296712,0.5542093804444366,0.5392170824518657,0.7154821558333766,0.7520017626654418,0.6040814257012826,0.6589428827533473,0.7217403063355665,0.6621498630941378,0.7505100514596992,0.7964235215449658
m912,0.7321295182858967,0.7737715749466777,0.7809753633149445,0.7958447622956462,0.8026658912986466,0.7222791919535059,0.7753823625008984,0.7216109530734647,0.7262468139692632,0.7134324266485803,0.7187003584719858,0.6689072098777293,0.7345176528949645,0.7770024890629429,,0.7141961996530242,0.7522274303080938,0.632142444449881,0.7628650018422123,0.8098997052809378,0.7004403764513609,0.7465170573572945,0.7331366373028804,0.8144536923880515,0.707624615636913,0.6712462030501478,0.6994280121228048,0.8309382962373205,0.7595321360046079,0.6917803402766682,0.6777630828772625,0.5978391400317329,0.6829970521013716,0.6237293294646697,0.6741176239449371,0.7018179860527384,0.6202248991248746,0.6600750627700575,0.7149687869190928,0.7672545746958626,0.6851753545722651,0.7870443677224018,0.6553057953746081,0.5688816833563183,0.6439224473556349,0.6068702011004355,0.8293100114856664,0.8707501413249737,0.7731757847628983,0.6349957725734838,0.6889586765412391,0.7623904532568077,0.7809785791559829,0.7765971338118098,0.6745609499176008,0.829858496288542,0.6719923501279097,0.6422101936721725,0.6374540259159859,0.6588821997356976,0.8206008435962392,0.7491750299336433,0.7806751030143997,0.6625585588301524,0.609244107257209,0.7322064670097509,0.7294097787517975,0.7269750648865776,0.6747817105607404,0.7775865430288875,0.7261951267463529,0.8215485717170747,0.6961715661390195,0.6621874330384603,0.7098866528163659,0.6588161404839901,0.6961165529888675,0.7009936293284755,0.7992129566156624,0.6387724269219428,0.6512344839952817,0.73482222859748,0.6704581877696287,0.7616352547703309,0.7594460038234319,0.6438524094921537,0.728836010439197,0.5236083473857417,0.6610864149572753,0.7988710212011423,0.5671278719518194,0.545008527065619,0.6714446155045012,0.7362774578121343,0.6403814945828814,0.6235709566405949,0.6016379657754786,0.6013554366431437,0.7694193411966281,0.8500584223444805
m608,0.7068117811487704,0.7068631455867129,0.7007861380009457,0.7182953806361538,0.7700915849286664,0.6820737701825891,0.7593198944051018,0.7271786348650178,0.6908438710781368,0.744961181724981,0.6811994389807828,0.6575957817356017,0.6816495804592779,0.77562987979341,0.7141961996530242,,0.7478131395209462,0.6353895287792359,0.7512957003299348,0.8025616467551893,0.7840939046114443,0.7193136139061783,0.7300041716636251,0.7518718365909751,0.7608437732196351,0.6634849855272599,0.6417521344275988,0.7775811136103348,0.67797714838759,0.6461540902991856,0.6270085779565904,0.608853959090177,0.7013296879023803,0.6071214205885277,0.7375112722902057,0.6613214230331479,0.5870072147116312,0.6600412479454524,0.7089369981956248,0.7031840441078926,0.6441894320243625,0.7805032544107289,0.6251179591976561,0.6102589145631446,0.6688923602568115,0.6045671175301782,0.7638207577934715,0.7514225012217214,0.7682544168540348,0.6269675497774395,0.7008913136526961,0.7481446671618414,0.7164112337056662,0.6924305970031753,0.6260255545724671,0.7631816631528954,0.6844226285360954,0.5940380438580546,0.6550636280232405,0.6645828269477881,0.7285786283523312,0.698737220290899,0.7332156052591631,0.6218626761734606,0.5802364862375416,0.7425130882849955,0.7498799670100991,0.7624655806257498,0.6765548062440321,0.7549911569163479,0.6903103990758317,0.6940504689231688,0.7141896129444806,0.6377370822053627,0.7409830941723885,0.6283598410716614,0.7043374622496068,0.650877140106114,0.7732380267149986,0.6502356453812228,0.6592837217481106,0.7331630001020779,0.7484373117829333,0.757174936195029,0.7149136958335369,0.6643785128516118,0.747142948755918,0.5271768048781977,0.7216554494490918,0.794243586842884,0.5260777429166695,0.5315558271945214,0.7048185697356437,0.6973238578160523,0.5731086328004746,0.6958053206775521,0.7028518140322044,0.6716292334377607,0.7136797223392263,0.7928188074371896
m1617,0.7470046590731758,0.745460087600538,0.7653971024110533,0.7367357876055096,0.789456506110153,0.7262586675727523,0.7989190972418239,0.742754732490669,0.7247557249000007,0.7614256189881519,0.7182096192145279,0.6901197676930532,0.708727881394226,0.7600861151315602,0.7522274303080938,0.7478131395209462,,0.6900179400815355,0.7715341537487121,0.7655379900267969,0.7542609253679846,0.7244496630514963,0.7277949373411692,0.7685972279078589,0.7583052228366892,0.6790469491183926,0.6835446277239893,0.7465009726117726,0.6691139586093031,0.6794229509505825,0.6787762720225152,0.6636380230691739,0.7078674483177375,0.6459733024636551,0.7076358565646045,0.6814348478723605,0.631953775128983,0.6969936902403188,0.6956226692651464,0.7283169601125256,0.6823990226592305,0.7894208376562987,0.6954784417597596,0.6786510158746784,0.7180688221263936,0.616409899754047,0.7518611154594148,0.7638142618525511,0.7576901110074681,0.6687040739219158,0.6963908340513338,0.7038345323351498,0.7579971793088394,0.700470203934303,0.651459715655081,0.7571079012923341,0.6914926917335605,0.6241119916720095,0.6402942199609833,0.6775740961391943,0.7418384336145208,0.7168819742965646,0.7186972134444495,0.6524438230080911,0.631550900039509,0.7364429092729826,0.7272048333683631,0.7076386042218925,0.6383342255380022,0.7259977508859605,0.756048987514776,0.688486409823289,0.69262226315841,0.6628548175627139,0.7343856236740158,0.6710713620784594,0.7240597994243766,0.6408749309315986,0.7493567163065169,0.6680303657442341,0.6729214250016473,0.7494707583244509,0.7240045726183965,0.7209891085902678,0.7351942051899403,0.6889930565218765,0.7139118479032303,0.5443028564199883,0.7092810497377195,0.7980840980365163,0.5786672523491697,0.540426400166469,0.7314455606469356,0.7188058828710735,0.6224818970282996,0.6590363644366757,0.7028971731009424,0.6828954365851863,0.6716806159261777,0.7646516398282084
m110,0.7985223889256723,0.7578969097654914,0.7799335173027155,0.7601800359140986,0.7273218713133294,0.7546311839178942,0.7578220913493225,0.7433637659592673,0.7935338893920367,0.6911579100984255,0.7488147618310668,0.7531123099334148,0.7203356922207351,0.6844699978803181,0.632142444449881,0.6353895287792359,0.6900179400815355,,0.7173816611745372,0.6421875467834626,0.6990238714466879,0.6522827073698645,0.712805413601962,0.6408518430882875,0.7364494828289188,0.7161372214843413,0.6915360327593115,0.6527880555759678,0.6575745331757372,0.6699383232780196,0.7491582309501225,0.716553661506071,0.6898993247312911,0.7177974069135968,0.6001908305957728,0.6712196866672961,0.7024823251613336,0.7100847275032941,0.6625360072104574,0.7148253316843731,0.7337791856659015,0.6025657711683028,0.7518516459945865,0.7814970332425442,0.7096661952867017,0.7580656773835726,0.6283533681884175,0.6448227997925853,0.6402418068612541,0.7547040772302608,0.6981664218057799,0.6122824376281104,0.7300166087583959,0.7209237256690281,0.7459348003955016,0.6404596005542658,0.6793358031109619,0.6568067675423199,0.6261004106131605,0.7145961028829976,0.7357578576230746,0.6616411991895133,0.6610580459435209,0.6641407070675,0.6879411643409473,0.7051560529574181,0.6805150919202622,0.6323430831709549,0.5790233109421115,0.6949379253978245,0.7580783968435449,0.600522363378811,0.5272742661994045,0.6760972627725291,0.7062556584746833,0.7639769324070461,0.6318104204681606,0.7190615563240583,0.7032009595539843,0.6191021837144497,0.6615319284315586,0.6764724739538723,0.6873285510116598,0.6942510358187989,0.635315986916797,0.6913820754044596,0.5989577739856722,0.6603301000264215,0.619654035004933,0.6477167814321412,0.7309949389438889,0.5935287323188476,0.7259101877548677,0.6401648536167208,0.6480066546964658,0.5436044178376961,0.745735930069133,0.641564872666179,0.6008736462063794,0.6768436640464196
m1221,0.7835000569374087,0.7566930945613307,0.7699185405317803,0.7731086866381767,0.924191272362623,0.755167997910479,0.8048956969466927,0.7754616681615359,0.7533875772547717,0.7358333065498064,0.7554386057723677,0.6844585443627551,0.6940372124817746,0.8117635780192892,0.7628650018422123,0.7512957003299348,0.7715341537487121,0.7173816611745372,,0.7943628376606654,0.7793146096987155,0.7608367969564092,0.7532168479103585,0.7592134709663858,0.8471521953389494,0.7082806191924682,0.664441031181676,0.8036827602282649,0.6908944821921725,0.6273548860519089,0.6917600890366074,0.6791897890737273,0.7424580923483677,0.6425810312305309,0.6813178462446758,0.6885141974489428,0.6198596337960577,0.6929425078765787,0.7197047163766743,0.7492035741615516,0.6884729727523881,0.7914574216020959,0.6663053047628216,0.6532135449292745,0.7287679267841276,0.6068920397694152,0.801969710715005,0.769595353507318,0.7367565644110458,0.6792376105871026,0.7174837911833293,0.7334121895858376,0.7715439223226558,0.7113966959492632,0.6552890260183446,0.7887617352042112,0.7360840690325042,0.6259681960780084,0.6554274587443438,0.6567737468783046,0.8121550890421511,0.7504834058346574,0.7504205175220406,0.6435954450334785,0.6260210986381831,0.7808542476981306,0.7249755697795549,0.7873661640809227,0.6974729616812179,0.7551886530331127,0.7351769485534557,0.692946525041473,0.7058061914115862,0.6805006260051716,0.7542270355597167,0.6734344109306145,0.6882083376107289,0.6896833939300663,0.7946704372355342,0.6827422077717822,0.6792942525530716,0.7147476684290706,0.7732646371423393,0.8074768613900433,0.7322886742515213,0.6770697244475705,0.7292324228186524,0.5935652750758373,0.6740555801417798,0.7640719237802417,0.6036985860713304,0.5033974655326909,0.7316280496319649,0.735379609266265,0.6045882844686087,0.6616764212198841,0.7143498477951105,0.6365749645086751,0.7747178577628252,0.8194802555756312
m750,0.7618197726620374,0.7681318525890838,0.7637238565252702,0.7753411122293128,0.8232798700766027,0.6989834918336243,0.7794398277624657,0.7317120630756966,0.7245285456452436,0.7408557691729665,0.7366231527297569,0.6934292167809628,0.7423617629320274,0.7846475123052647,0.8098997052809378,0.8025616467551893,0.7655379900267969,0.6421875467834626,0.7943628376606654,,0.7621561536843053,0.775220402692199,0.790666134726489,0.815104188066556,0.7587157893322083,0.6727067263853533,0.6750663672174343,0.8222001393828686,0.7073694202979702,0.6817262977740751,0.6539930981359892,0.6319520680508447,0.703414094011807,0.6108849510208464,0.763925948253809,0.7247718869828474,0.598578020730347,0.6442083656194991,0.7445620670495139,0.7320311079384884,0.6800396752365981,0.8174142636804677,0.6515743694887979,0.5731907047406858,0.6744566614366956,0.577181024050217,0.8451322723985188,0.8029103858168902,0.7712652472375663,0.6500494217997415,0.713840233410766,0.7752522405028814,0.7428706131846805,0.7143861380138206,0.6566793115390376,0.8041694068072864,0.6905899671784343,0.6022225561241328,0.6692985462577323,0.6945789795272397,0.8023909997025032,0.7855705505855058,0.7744901825967387,0.5971525706693728,0.6349328303034976,0.7886331812106718,0.7139287907431274,0.7635100770330987,0.7750502627627536,0.8002884439698295,0.6613802421510871,0.755973767391489,0.7347363817122241,0.6670340131305841,0.7484678169159815,0.6213671468970828,0.7131950842407155,0.6591724021162466,0.8101635271572419,0.681806545169865,0.695336167753433,0.7308181595998655,0.738837490847102,0.7862320185907616,0.7463585334507743,0.7106400664867037,0.7912602256897112,0.4961581516469349,0.7340602212259764,0.7925931036795104,0.5194059959747184,0.5224451607932091,0.6999417993003095,0.7752584155983431,0.6009030861397333,0.7106693272897852,0.6826549525900885,0.7061966778284401,0.7647310773641822,0.8402532272593313
m296,0.7499709306386,0.748721056128729,0.7506308289239765,0.7262942553976189,0.7919325966036725,0.7294840558007757,0.7872155718621603,0.7662820137321622,0.7237485641520764,0.7739900620616689,0.7341643557698173,0.7236094327326112,0.7049561313826602,0.760208429393834,0.7004403764513609,0.7840939046114443,0.7542609253679846,0.6990238714466879,0.7793146096987155,0.7621561536843053,,0.7292354748708063,0.7389138891921172,0.7150024853749968,0.8118391705049468,0.6954020550988855,0.6684408277456154,0.7347972224216226,0.633079595307302,0.6409832985675917,0.6725026528999862,0.6866223631875187,0.7086303152207606,0.6515176623209711,0.7359866920126228,0.6783832137814365,0.624993728850479,0.7100044846397515,0.6845285404080388,0.6952536499315701,0.7028429326694823,0.7318201009197384,0.6647359431116504,0.6520151257228715,0.7111901042855605,0.6290994792168646,0.7223686750079367,0.7193234648520308,0.7144049137566735,0.6826445715463976,0.7133743651992721,0.708280215426612,0.7125421851636671,0.6982411231239298,0.6191656712216896,0.7047555645690686,0.701877123769673,0.6090602233299122,0.6343426438219119,0.7000197106889641,0.7209420501672164,0.6753195393475802,0.7368447388268109,0.6232686932798338,0.6187274122786408,0.7537234282543082,0.748894124838728,0.7335184270841195,0.6466843048103931,0.7003218478112082,0.7140904569442239,0.6305061052764135,0.6817915125787841,0.6778969955598225,0.7498113686947017,0.6425259062821342,0.7086873554159703,0.6075561307249355,0.7282688251416871,0.6785582818415246,0.6671319406183704,0.7474457480050074,0.8254840250834977,0.7208756756592842,0.6702831211890093,0.7099618795895135,0.7163506955637327,0.5626173054612154,0.7130066747752086,0.751935438494198,0.5976926847822919,0.5163774891006698,0.7132569195801288,0.6635048778002757,0.6016269728114305,0.6855653264008033,0.7343045367701815,0.6708866643226801,0.6741834520495854,0.7741819652168079
m541,0.713616904275915,0.7426624630862002,0.7487759155788294,0.7031121789768693,0.7748217018828658,0.7182993602705426,0.7697774520151682,0.7113868556652597,0.6855184856813605,0.7177020652819217,0.7377993129782926,0.7459309569254053,0.7008657425499,0.7459980206051959,0.7465170573572945,0.7193136139061783,0.7244496630514963,0.6522827073698645,0.7608367969564092,0.775220402692199,0.7292354748708063,,0.7544308533713273,0.7586354229103001,0.7177057155745774,0.749827844028396,0.6580908581813318,0.7567659958526802,0.6798065437690469,0.62076610675736,0.6333224565999913,0.6782569969655705,0.7789878882426373,0.6341861770660678,0.7330552817836148,0.6645314170086928,0.605807526476336,0.6568368571119731,0.7233791998502636,0.7152471843354385,0.6278739618152862,0.7655071810154878,0.6541920410217054,0.663692674657654,0.7469810446606895,0.577355176840521,0.7301668470050261,0.7473168941084478,0.7787575941723437,0.6530865057712716,0.6700437701616326,0.6876742007640483,0.707339393064448,0.6578654584485764,0.6565408388770235,0.7348484613090002,0.6644484698439155,0.5795864689150569,0.6934460725500677,0.6768082058716418,0.7419233986104735,0.7396925632589377,0.6954010426749354,0.5957656091145437,0.6419593746939742,0.7880093942711579,0.6981593347613826,0.7539401574896638,0.7401801266694605,0.7736318976949681,0.6654766963897383,0.7153481637922889,0.6643086918779773,0.6163806576849103,0.7207556077551335,0.6289857726623662,0.724004075453913,0.6295103204248569,0.7520296030011382,0.6187456606881123,0.6895816430194499,0.6861755252591393,0.7025188176205899,0.723428014486657,0.7137031086509873,0.6783921696115636,0.7298984872934821,0.5332663327281933,0.691498560610671,0.8078503725748687,0.578022008207944,0.5534447628136719,0.6618444689158172,0.709363949539013,0.6247637034986928,0.6418467856655872,0.6647528129256367,0.685299494758667,0.6841045802439798,0.7814408347760178
m1136,0.7700544860514993,0.7721940640764797,0.7886000961273384,0.7413311365963134,0.7795190961908514,0.7339938833642593,0.7931068159241352,0.7325090194010668,0.7311745317934741,0.7325952767572277,0.7450852375037171,0.7463265095278921,0.7886965029840948,0.7562173775768248,0.7331366373028804,0.7300041716636251,0.7277949373411692,0.712805413601962,0.7532168479103585,0.790666134726489,0.7389138891921172,0.7544308533713273,,0.7329231574057411,0.7247991546351094,0.6833807142205828,0.6681265086841597,0.7439390079338841,0.6960578616244033,0.6410588375973776,0.6626348586990197,0.6502144639661597,0.7036541139368881,0.6609737079574748,0.69990282289484,0.6812708059543089,0.6267607541484477,0.6704469824733945,0.7012434475965905,0.7136826024493835,0.6623775492904981,0.7162399326952281,0.7105953266759814,0.6600899455587123,0.6917332963362335,0.626393421613138,0.7366853409781128,0.7403812914476213,0.7972240121214145,0.6436693710515664,0.7389822320292658,0.7047591794088801,0.7165991386527588,0.6902507232193905,0.6810238231633277,0.7489979205741458,0.6593239949163316,0.6017410770397079,0.6557695843357201,0.6838904822309342,0.7655201798670067,0.7690251998715871,0.703252730319366,0.6108313373895682,0.6739415126006669,0.748546706059928,0.7189842588205402,0.7166068303498623,0.6572738533096253,0.7487749790860282,0.7240140379963858,0.6891391123076416,0.6802540853189438,0.6296915047126277,0.7491555287235936,0.672454789300069,0.7365182968735217,0.6667008368097187,0.7349544512392454,0.7218784166356496,0.6654527051477861,0.69936655352171,0.7437973124407053,0.7435040515192008,0.683693234728033,0.7408007686999376,0.7620045635438848,0.5363963404987597,0.6979703218733527,0.8084287617570807,0.5944044339350132,0.5643823896328812,0.6990735929041234,0.6996550394972743,0.6374608644231275,0.6126999042420905,0.6770171242162714,0.6900432646285544,0.7137236729959456,0.7558972944805624
m908,0.7757385325980264,0.7684932354116545,0.79496396849142,0.7709871123946056,0.8038658123841351,0.7485115614252701,0.7823566535559027,0.7260062316094182,0.7130402154941564,0.7204170626499654,0.7409141488991493,0.654858845122653,0.7349647945057401,0.7895221656639215,0.8144536923880515,0.7518718365909751,0.7685972279078589,0.6408518430882875,0.7592134709663858,0.815104188066556,0.7150024853749968,0.7586354229103001,0.7329231574057411,,0.7798989651438031,0.6668958047437397,0.7167302936292459,0.8668723782032174,0.7431793098533113,0.6647633685422798,0.6813976798334437,0.6078404366075738,0.6884390046272362,0.6241713591183444,0.732518775553816,0.7408108971297372,0.6290565480029464,0.6849290322326957,0.6996960834546082,0.749121895193757,0.6526380492261405,0.7990184835200778,0.6944339091440017,0.5928795229445657,0.657874992897887,0.5890962181659014,0.8208851057125355,0.8303659947421496,0.784065256022372,0.675522727563947,0.7167241048758686,0.730649344036635,0.7627965171928148,0.7189243534386295,0.6613263553526157,0.8234963381049403,0.6865273501521296,0.6447576822035688,0.6431541682963926,0.6666912511978119,0.8098939256800023,0.7542443964549992,0.8013129384221955,0.6532380980907393,0.6129998108603592,0.7482258823307063,0.7138786618562919,0.7439585347922155,0.6790147245290928,0.789873003264512,0.7386069118178767,0.7830083907721825,0.7193299838939997,0.6588601505790225,0.7348534945564456,0.6837286986444915,0.7287709164255647,0.6766914408605688,0.7891696849630027,0.6518973129295895,0.6884335788723925,0.7464404242755519,0.7060899475726121,0.7407342826726925,0.8193694351486741,0.6420985020080645,0.7342669880753788,0.5391999196941928,0.6877023669253176,0.817210324530411,0.5598956574235686,0.5160506849497218,0.7097804475208344,0.7417333959761869,0.636223642121877,0.676485358885742,0.6617732756003787,0.671867561344092,0.7856309356823199,0.797916736218115
